is_tv_show,Release_Date_norm,rating_level_norm,duration_norm,genre_international_movies,genre_dramas,genre_comedies,genre_international_tv_shows,genre_documentaries,genre_action_and_adventure,genre_tv_dramas,genre_independent_movies,genre_children_and_family_movies,genre_romantic_movies
1,0.6923076923076923,0.75,0.0,0,1,0,1,0,0,1,0,0,0
1,0.9230769230769231,0.75,0.06666666666666667,0,0,0,0,0,1,0,0,0,0
0,0.7692307692307693,1.0,0.2912621359223301,1,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.75,0.0,0,1,0,1,0,1,1,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.7692307692307693,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.9230769230769231,0.75,0.0,0,1,1,0,0,0,1,0,0,0
1,0.8461538461538461,0.75,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.5,0.0,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.32362459546925565,0,0,0,0,1,0,0,0,0,0
1,0.8461538461538461,0.5,0.0,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.4110032362459547,1,1,0,0,0,0,0,0,0,1
1,0.9230769230769231,1.0,0.0,0,0,1,1,0,0,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,0,0,1,0,1,0,0,0,0
0,0.7692307692307693,1.0,0.284789644012945,0,0,0,0,1,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.6923076923076923,0.75,0.4666666666666667,0,1,0,0,0,0,1,0,0,0
0,1.0,0.75,0.36245954692556637,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.284789644012945,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.28802588996763756,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.32362459546925565,1,0,1,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.7692307692307693,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.6153846153846154,0.75,0.22330097087378642,1,1,0,0,0,0,0,1,0,0
0,0.9230769230769231,1.0,0.4368932038834951,1,1,0,0,0,0,0,1,0,0
1,0.8461538461538461,1.0,0.5333333333333333,0,1,0,0,0,1,1,0,0,0
0,0.8461538461538461,0.75,0.3074433656957929,1,1,0,0,0,1,0,0,0,0
0,0.8461538461538461,1.0,0.3948220064724919,1,0,0,0,0,0,0,0,0,0
1,0.6923076923076923,0.75,0.0,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2912621359223301,1,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.34951456310679613,1,1,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.25,0.35275080906148865,0,0,0,0,0,0,0,0,1,0
0,0.6923076923076923,0.5,0.2815533980582524,0,0,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.31715210355987056,1,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.31715210355987056,1,1,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.3074433656957929,1,0,1,0,0,0,0,0,0,1
0,0.9230769230769231,0.5,0.34951456310679613,1,1,0,0,0,0,0,0,0,1
0,0.7692307692307693,0.75,0.36893203883495146,0,0,1,0,0,0,0,0,0,0
1,0.5384615384615384,0.75,0.4,0,1,0,0,0,0,1,0,0,0
0,0.6153846153846154,0.5,0.12297734627831715,0,0,0,0,1,0,0,0,0,0
1,0.7692307692307693,0.5,0.0,0,0,1,0,0,0,0,0,0,0
1,0.9230769230769231,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.25,0.28802588996763756,0,0,1,0,0,0,0,0,1,0
1,0.9230769230769231,1.0,0.13333333333333333,0,0,1,1,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.36893203883495146,0,1,0,0,0,0,0,0,1,0
0,0.7692307692307693,0.75,0.28802588996763756,0,0,0,0,0,0,0,1,0,0
0,0.8461538461538461,0.75,0.2750809061488673,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.39805825242718446,1,0,0,0,0,1,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,1,0,0,0,1,1,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.49838187702265374,1,0,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.3656957928802589,1,1,0,0,0,0,0,0,0,0
1,0.6153846153846154,1.0,0.0,0,0,1,1,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.1423948220064725,1,0,0,0,1,0,0,0,0,0
0,0.6923076923076923,0.5,0.313915857605178,0,1,1,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.7692307692307693,1.0,0.3592233009708738,1,1,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.4045307443365696,0,0,0,0,0,1,0,0,0,0
0,0.7692307692307693,1.0,0.31715210355987056,1,0,1,0,0,1,0,0,0,0
0,0.8461538461538461,0.25,0.33980582524271846,0,1,0,0,0,0,0,0,0,1
1,0.8461538461538461,0.0,0.13333333333333333,0,0,0,1,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.16181229773462782,0,0,0,0,1,0,0,0,0,0
1,0.9230769230769231,0.0,0.2,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.3106796116504854,1,0,0,0,0,0,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,1,0,1,0,0,1,0,0,0
0,0.8461538461538461,0.75,0.2783171521035599,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.2815533980582524,0,0,1,0,0,0,0,0,0,1
1,0.8461538461538461,1.0,0.06666666666666667,0,1,0,1,0,0,1,0,0,0
1,0.6153846153846154,0.5,0.0,0,0,1,1,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.34951456310679613,0,1,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.2588996763754045,1,0,1,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.26537216828478966,1,0,1,0,0,1,0,0,0,0
0,0.8461538461538461,0.75,0.42718446601941745,1,1,1,0,0,0,0,0,0,0
0,0.6923076923076923,0.5,0.29449838187702265,0,0,0,0,1,0,0,0,0,0
0,0.7692307692307693,0.75,0.3268608414239482,1,1,0,0,0,0,0,0,0,1
0,0.7692307692307693,0.5,0.4174757281553398,1,0,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.2783171521035599,0,0,0,0,1,0,0,0,0,0
0,0.8461538461538461,0.75,0.3042071197411003,0,1,1,0,0,0,0,1,0,0
0,0.8461538461538461,1.0,0.20711974110032363,0,0,0,0,0,0,0,0,0,0
0,0.6153846153846154,0.75,0.2686084142394822,0,0,0,0,1,0,0,0,0,0
0,0.9230769230769231,0.75,0.5016181229773463,0,1,0,0,0,0,0,1,0,0
0,0.9230769230769231,0.75,0.22330097087378642,1,0,0,0,1,0,0,0,0,0
0,0.6153846153846154,1.0,0.34627831715210355,1,0,1,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.3074433656957929,0,0,0,0,1,0,0,0,0,0
0,0.7692307692307693,1.0,0.3106796116504854,1,1,1,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.255663430420712,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,1,1,0,0,0
1,0.8461538461538461,0.75,0.0,0,0,0,1,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.5728155339805825,1,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,1,0,1,0,0,1,0,0,0
1,0.6923076923076923,0.75,0.0,0,0,0,1,0,0,0,0,0,0
0,0.6923076923076923,0.5,0.3365695792880259,1,0,1,0,0,0,0,0,0,1
0,0.5384615384615384,0.5,0.23948220064724918,1,0,0,0,1,0,0,0,0,0
0,0.6923076923076923,1.0,0.3883495145631068,1,1,0,0,0,0,0,1,0,0
0,0.9230769230769231,0.0,0.06472491909385113,0,0,0,0,0,0,0,0,1,0
0,0.9230769230769231,0.0,0.06472491909385113,0,0,0,0,0,0,0,0,1,0
0,0.9230769230769231,0.0,0.06472491909385113,0,0,0,0,0,0,0,0,1,0
1,0.9230769230769231,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.3851132686084142,1,0,0,0,0,1,0,0,0,0
0,0.7692307692307693,0.5,0.41423948220064727,0,0,1,0,0,1,0,0,0,0
0,0.9230769230769231,0.25,0.23948220064724918,0,0,0,0,0,0,0,0,1,0
0,0.6153846153846154,0.5,0.3948220064724919,1,1,0,0,0,0,0,0,0,0
0,0.6153846153846154,0.5,0.3948220064724919,1,1,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.4401294498381877,1,1,1,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.2750809061488673,1,0,0,0,0,1,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.7692307692307693,0.75,0.0,0,0,0,1,0,0,0,0,0,0
0,0.9230769230769231,0.0,0.3365695792880259,1,1,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.30097087378640774,1,1,1,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.27184466019417475,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.3268608414239482,0,0,0,0,1,0,0,0,0,0
0,0.8461538461538461,0.75,0.42071197411003236,1,1,1,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2912621359223301,0,1,0,0,0,0,0,0,0,0
0,0.6923076923076923,0.5,0.1262135922330097,0,0,0,0,1,0,0,0,0,0
1,0.7692307692307693,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.8461538461538461,0.5,0.0,0,0,0,0,0,0,0,0,0,0
1,0.7692307692307693,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.7692307692307693,0.75,0.0,0,1,0,1,0,0,1,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,1,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.1715210355987055,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.20388349514563106,0,0,0,0,0,0,0,0,0,0
0,0.5384615384615384,0.75,0.28802588996763756,0,0,0,0,1,0,0,0,0,0
0,0.7692307692307693,0.75,0.1779935275080906,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.4110032362459547,1,1,0,0,0,1,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.25,0.284789644012945,0,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.33980582524271846,1,1,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.47896440129449835,1,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.7692307692307693,1.0,0.08737864077669903,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.08737864077669903,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.4627831715210356,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.40129449838187703,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.3074433656957929,1,1,0,0,0,0,0,1,0,0
0,0.7692307692307693,0.75,0.3948220064724919,1,1,1,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.30097087378640774,1,1,0,0,0,0,0,1,0,0
0,0.9230769230769231,1.0,0.42718446601941745,1,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.2750809061488673,0,0,0,0,0,1,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.6923076923076923,0.75,0.0,0,1,0,1,0,0,1,0,0,0
1,0.7692307692307693,0.75,0.0,0,0,0,1,0,0,0,0,0,0
1,0.9230769230769231,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,0.0,0.3106796116504854,0,0,0,0,0,0,0,0,1,0
0,0.5384615384615384,0.0,0.24271844660194175,0,0,0,0,0,0,0,0,1,0
0,0.8461538461538461,0.75,0.3042071197411003,0,1,0,0,0,0,0,1,0,0
1,0.9230769230769231,0.5,0.0,0,0,0,0,0,1,0,0,0,0
1,0.9230769230769231,0.5,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,0,0,0,1,0,0,0
1,0.6923076923076923,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.8461538461538461,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.06666666666666667,0,1,0,1,0,0,1,0,0,0
0,0.7692307692307693,0.75,0.313915857605178,1,0,1,0,0,0,0,0,0,1
0,0.9230769230769231,0.75,0.32038834951456313,0,0,1,0,0,0,0,0,0,1
0,0.0,1.0,0.2524271844660194,0,1,0,0,0,0,0,1,0,0
0,0.6923076923076923,0.75,0.2621359223300971,0,0,0,0,1,0,0,0,0,0
0,0.8461538461538461,1.0,0.2750809061488673,0,0,0,0,1,0,0,0,0,0
0,0.7692307692307693,1.0,0.2977346278317152,1,0,1,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.33980582524271846,0,1,0,0,0,0,0,1,0,0
1,0.9230769230769231,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.8461538461538461,0.5,0.33980582524271846,0,0,1,0,0,0,0,0,0,0
1,0.6923076923076923,1.0,0.13333333333333333,0,0,1,0,0,0,0,0,0,0
1,0.8461538461538461,0.25,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.30097087378640774,1,0,1,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.18770226537216828,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.1941747572815534,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.13915857605177995,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.24271844660194175,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.2686084142394822,1,0,0,0,1,0,0,0,0,0
1,0.6923076923076923,0.75,0.0,0,1,0,1,0,0,1,0,0,0
0,0.9230769230769231,0.0,0.5598705501618123,1,1,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.459546925566343,1,1,1,0,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.2783171521035599,1,0,0,0,1,0,0,0,0,0
1,0.6153846153846154,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.9230769230769231,1.0,0.3074433656957929,1,1,0,0,0,0,0,1,0,0
0,0.8461538461538461,0.25,0.18446601941747573,0,0,1,0,0,0,0,0,1,0
0,0.7692307692307693,0.75,0.17475728155339806,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.18446601941747573,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.2168284789644013,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.2297734627831715,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.22006472491909385,0,0,0,0,0,0,0,0,0,0
0,0.6153846153846154,1.0,0.2297734627831715,0,0,0,0,0,0,0,0,0,0
0,0.6153846153846154,1.0,0.1941747572815534,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.37540453074433655,0,0,0,0,0,1,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,0,0,1,0,0,0,0,0,0
1,0.6923076923076923,1.0,0.0,0,0,0,1,0,1,0,0,0,0
0,1.0,0.75,0.3106796116504854,1,0,0,0,1,0,0,0,0,0
0,0.6153846153846154,1.0,0.36893203883495146,0,0,0,0,1,0,0,0,0,0
0,0.9230769230769231,0.75,0.3333333333333333,1,1,1,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.23076923076923078,1.0,0.29449838187702265,0,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.06666666666666667,0,0,1,1,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.33980582524271846,1,0,1,0,0,0,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,0,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.7692307692307693,1.0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.27184466019417475,1,1,0,0,0,0,0,1,0,0
1,0.9230769230769231,0.75,0.0,0,0,0,1,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.42071197411003236,1,1,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.3268608414239482,0,1,1,0,0,0,0,0,0,1
1,0.7692307692307693,0.5,0.26666666666666666,0,0,1,0,0,0,0,0,0,0
0,0.6153846153846154,0.5,0.29449838187702265,0,0,1,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.3592233009708738,0,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,1.0,0.3365695792880259,1,1,0,0,0,0,0,1,0,0
1,0.6923076923076923,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.29449838187702265,0,0,0,0,0,1,0,0,0,0
0,0.6923076923076923,1.0,0.18122977346278318,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.4110032362459547,1,1,0,0,0,0,0,1,0,0
1,0.7692307692307693,1.0,0.7333333333333333,0,0,0,1,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2783171521035599,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2524271844660194,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.32038834951456313,0,0,1,0,0,0,0,0,0,0
0,0.5384615384615384,1.0,0.2297734627831715,1,0,1,0,0,0,0,0,0,0
1,0.6153846153846154,1.0,0.0,0,0,1,1,0,0,0,0,0,0
1,0.6923076923076923,1.0,0.0,0,0,1,1,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.1423948220064725,0,0,1,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.06666666666666667,0,0,1,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.2977346278317152,0,0,1,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.13915857605177995,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2750809061488673,1,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.37216828478964403,1,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,0.75,0.29449838187702265,0,1,1,0,0,0,0,0,0,0
0,0.7692307692307693,0.5,0.3592233009708738,0,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.6923076923076923,1.0,0.2588996763754045,0,1,0,0,0,0,0,1,0,1
0,0.7692307692307693,0.5,0.37540453074433655,0,0,0,0,0,0,0,0,0,0
1,0.7692307692307693,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.2459546925566343,0,0,0,0,1,0,0,0,0,0
1,0.7692307692307693,0.25,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.25,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
1,0.7692307692307693,0.25,0.0,0,0,0,0,0,0,0,0,0,0
1,0.7692307692307693,0.25,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.75,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.25,0.0,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.3592233009708738,0,1,0,0,0,0,0,1,0,0
0,0.6923076923076923,0.75,0.29449838187702265,0,1,1,0,0,0,0,1,0,0
1,0.9230769230769231,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.34951456310679613,1,0,1,0,0,0,0,0,0,0
1,0.7692307692307693,1.0,0.13333333333333333,0,1,0,1,0,0,1,0,0,0
0,0.8461538461538461,1.0,0.26537216828478966,0,0,0,0,1,0,0,0,0,0
0,0.9230769230769231,1.0,0.2750809061488673,0,0,0,0,1,0,0,0,0,0
0,0.7692307692307693,0.0,0.255663430420712,1,1,0,0,1,0,0,0,0,0
1,0.9230769230769231,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.6153846153846154,0.5,0.255663430420712,0,0,0,0,1,0,0,0,0,0
1,0.7692307692307693,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.30097087378640774,0,0,1,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.313915857605178,0,0,1,0,0,0,0,0,0,0
0,0.9230769230769231,0.25,0.3268608414239482,0,0,1,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.31715210355987056,0,0,1,0,0,0,0,0,0,0
0,0.9230769230769231,0.5,0.3106796116504854,0,0,1,0,0,0,0,0,0,0
0,0.7692307692307693,0.5,0.3074433656957929,0,0,1,0,0,1,0,0,0,0
0,0.9230769230769231,0.5,0.32038834951456313,0,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,0.75,0.313915857605178,0,1,0,0,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.20711974110032363,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.19741100323624594,0,0,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,1.0,1.0,0.30097087378640774,1,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.42394822006472493,0,1,1,0,0,0,0,1,0,0
0,0.7692307692307693,0.5,0.5501618122977346,1,1,0,0,0,1,0,0,0,0
1,0.9230769230769231,1.0,0.06666666666666667,0,1,0,0,0,0,1,0,0,0
1,0.7692307692307693,0.5,0.0,0,0,1,1,0,0,0,0,0,0
0,0.6923076923076923,1.0,0.3559870550161812,1,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.75,0.36245954692556637,0,1,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.39805825242718446,0,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,0.75,0.30097087378640774,1,0,0,0,0,1,0,0,0,0
0,0.23076923076923078,0.5,0.2912621359223301,0,1,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.284789644012945,0,0,0,0,1,0,0,0,0,0
1,0.7692307692307693,0.25,0.13333333333333333,0,0,0,0,0,1,0,0,0,0
0,0.6923076923076923,0.25,0.07766990291262135,0,0,1,0,0,0,0,0,1,0
1,0.8461538461538461,0.25,0.4666666666666667,0,0,1,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.34627831715210355,1,0,0,0,1,0,0,0,0,0
1,0.9230769230769231,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,0.7692307692307693,1.0,0.0,0,1,0,1,0,0,1,0,0,0
1,0.7692307692307693,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2815533980582524,0,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,0.75,0.4045307443365696,1,1,1,0,0,0,0,0,0,0
1,0.8461538461538461,0.0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.0,0.4045307443365696,0,1,0,0,0,0,0,0,0,0
0,0.6153846153846154,0.75,0.3074433656957929,0,0,1,0,0,1,0,0,0,0
0,0.7692307692307693,0.75,0.33980582524271846,0,1,0,0,0,0,0,0,0,0
1,0.8461538461538461,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,1,0
0,0.8461538461538461,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,1,0
0,0.8461538461538461,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,1,0
1,0.7692307692307693,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,0,0
1,0.9230769230769231,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,1,0
0,0.8461538461538461,0.0,0.13915857605177995,0,0,0,0,0,0,0,0,1,0
1,0.7692307692307693,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,0.0,0.06796116504854369,0,0,0,0,0,0,0,0,1,0
0,0.9230769230769231,0.75,0.39158576051779936,0,1,0,0,0,0,0,1,0,0
1,0.7692307692307693,0.75,0.0,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,1.0,0.2750809061488673,0,0,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.3948220064724919,1,0,1,0,0,0,0,1,0,0
1,0.8461538461538461,1.0,0.0,0,0,1,0,0,0,0,0,0,0
0,0.8461538461538461,0.75,0.2783171521035599,0,0,1,0,0,0,0,1,0,0
0,0.7692307692307693,0.5,0.5145631067961165,1,1,0,0,0,0,0,0,0,0
0,0.7692307692307693,0.75,0.4045307443365696,1,1,1,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.22330097087378642,0,0,0,0,0,0,0,0,0,0
0,0.8461538461538461,0.5,0.2815533980582524,1,1,0,0,0,0,0,0,0,0
1,0.7692307692307693,0.5,0.0,0,0,1,1,0,0,0,0,0,0
0,0.8461538461538461,1.0,0.3883495145631068,1,1,0,0,0,0,0,0,0,1
0,0.6923076923076923,0.75,0.23624595469255663,0,0,0,0,1,0,0,0,0,0
1,0.8461538461538461,0.75,0.0,0,1,0,1,0,0,1,0,0,0
0,0.8461538461538461,0.25,0.30097087378640774,0,0,1,0,0,0,0,0,1,0
1,0.6153846153846154,0.25,0.13333333333333333,0,0,0,0,0,0,0,0,0,0
0,0.9230769230769231,1.0,0.3365695792880259,1,0,1,0,0,0,0,0,0,1
1,0.8461538461538461,1.0,0.0,0,0,1,1,0,0,0,0,0,0
1,0.6923076923076923,0.75,0.2,0,1,0,0,0,0,1,0,0,0
0,0.7692307692307693,0.75,0.32038834951456313,0,0,0,0,0,0,0,0,0,0
1,0.8461538461538461,0.5,0.0,0,0,0,0,0,0,0,0,0,0
0,0.6923076923076923,0.75,0.16181229773462782,1,0,0,0,1,0,0,0,0,0
1,0.8461538461538461,1.0,0.0,0,1,0,1,0,0,1,0,0,0
0,0.9230769230769231,1.0,0.34627831715210355,1,0,0,0,0,0,0,0,0,0
1,0.6923076923076923,0.75,0.06666666666666667,0,1,0,0,0,0,1,0,0,0
0,0.8461538461538461,1.0,0.32038834951456313,1,0,0,0,0,1,0,0,0,0
0,0.8461538461538461,1.0,0.2686084142394822,0,0,0,0,0,0,0,1,0,0
